,Track Name,Artist,URL,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8495,I Can't Quit,The Vaccines,https://open.spotify.com/track/0XiZ2H6hFwXGm5CjoJza0a,0XiZ2H6hFwXGm5CjoJza0a,2.14e-05,0.491,162987,0.793,0.273,0,0.426,-4.441,1,0.0321,128.035,4,0.505
8496,Everybody Wants To Be Famous,Superorganism,https://open.spotify.com/track/16TnprliADBNA3YJFaNM2c,16TnprliADBNA3YJFaNM2c,0.0235,0.665,184987,0.842,0.0,6,0.0763,-4.06,0,0.255,86.993,4,0.629
8497,Come Out To LA,DON BROCO,https://open.spotify.com/track/2yv09au4mdsD0yql5ePsnM,2yv09au4mdsD0yql5ePsnM,0.126,0.541,209480,0.881,0.0,7,0.177,-4.851,0,0.11,105.74,4,0.486
8498,Tropical,SL,https://open.spotify.com/track/3qIxnOusGoTpHvNVMLHscw,3qIxnOusGoTpHvNVMLHscw,0.76,0.847,180062,0.434,8.89e-06,10,0.156,-12.466,0,0.275,140.005,4,0.44
8499,Get Free,Lana Del Rey,https://open.spotify.com/track/761QvVHTibYjEi2r6A4g4Q,761QvVHTibYjEi2r6A4g4Q,0.501,0.206,334294,0.476,0.000894,10,0.0953,-10.408,1,0.0648,202.905,4,0.0394
8500,Stranger,Peking Duk,https://open.spotify.com/track/0jVPEBd4wyHupkTHwzQRyc,0jVPEBd4wyHupkTHwzQRyc,0.045,0.528,206394,0.874,0.0,1,0.0888,-3.028,0,0.0456,105.042,4,0.376
8501,Catch 22 (feat. Anne-Marie),Illy,https://open.spotify.com/track/2bWrml86uwGVvznX8KKtwx,2bWrml86uwGVvznX8KKtwx,0.0981,0.765,221417,0.561,0.0,0,0.141,-7.464,1,0.0987,97.447,4,0.584
8502,Chameleon,Pnau,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi,4rex1k9pBVFaIVKBBssZzi,0.00149,0.718,198021,0.934,0.000131,4,0.324,-3.153,1,0.0379,119.989,4,0.239
8503,Papercuts (feat. Vera Blue),Illy,https://open.spotify.com/track/6vXHaWpqkbuvzIDvR3LnKd,6vXHaWpqkbuvzIDvR3LnKd,0.161,0.369,255890,0.618,0.0,6,0.257,-6.304,0,0.249,191.863,4,0.467
8504,Drinkee,Sofi Tukker,https://open.spotify.com/track/3REzEumDuXBpQH45WEHAr6,3REzEumDuXBpQH45WEHAr6,0.0492,0.771,299294,0.69,0.629,2,0.134,-7.595,1,0.0496,115.009,4,0.346
8505,Frozen,PON CHO,https://open.spotify.com/track/2TdJsyNijI5jUvMnsjQcb3,2TdJsyNijI5jUvMnsjQcb3,0.246,0.527,209462,0.707,3.81e-06,0,0.115,-3.888,0,0.0445,119.887,4,0.426
8506,1955,Hilltop Hoods,https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6,6oSmp7qnvAxUXeUKhl67a6,0.713,0.742,239280,0.501,6.06e-06,4,0.295,-7.55,1,0.0734,84.076,4,0.677
8507,On Your Side,The Veronicas,https://open.spotify.com/track/7mTgsbq7n8jgnwLswpgugB,7mTgsbq7n8jgnwLswpgugB,0.0871,0.593,171693,0.78,0.0,7,0.202,-5.876,0,0.0736,99.974,4,0.359
8508,Adore,Amy Shark,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF,1rPCgtaIF0CyKRgAwhtpbF,0.193,0.592,185000,0.438,0.0,1,0.0564,-10.054,1,0.0391,67.445,4,0.259
8509,All My Friends,Snakehips,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K,6TaqooOXAEcijL6G1AWS2K,0.119,0.689,229747,0.521,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,0.178
8510,Talk Is Cheap,Chet Faker,https://open.spotify.com/track/7bliRZuMFa2JmUzzNd62kk,7bliRZuMFa2JmUzzNd62kk,0.416,0.656,218067,0.61,0.000172,0,0.245,-7.894,0,0.171,140.058,4,0.52
8511,In My Blood,The Veronicas,https://open.spotify.com/track/0x4GHzCjY5MGQ960CHnVHz,0x4GHzCjY5MGQ960CHnVHz,0.00136,0.538,200480,0.809,0.0,7,0.406,-6.017,0,0.0504,120.001,4,0.278
8512,Fading,Vallis Alps,https://open.spotify.com/track/2fKEunM0KZVpVLwlvmVlDZ,2fKEunM0KZVpVLwlvmVlDZ,0.515,0.662,280055,0.482,0.00553,9,0.119,-9.786,1,0.0464,98.05,4,0.294
8513,King Kunta,Kendrick Lamar,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O,0N3W5peJUQtI4eyR6GJT5O,0.00515,0.881,234693,0.658,0.0,11,0.203,-4.53,0,0.101,107.052,4,0.486
8514,Set In Stone,Guy Sebastian,https://open.spotify.com/track/4ZfpHQ2mkA4HYZtVWBfOCK,4ZfpHQ2mkA4HYZtVWBfOCK,0.567,0.487,220958,0.295,1.27e-05,4,0.102,-8.302,1,0.0308,78.122,4,0.0709
8515,Starboy - Kygo Remix,The Weeknd,https://open.spotify.com/track/6L778PA16SuyYvFhqnMndY,6L778PA16SuyYvFhqnMndY,0.209,0.751,244720,0.623,0.0,9,0.168,-7.215,0,0.0939,93.01,4,0.383
8516,Hoops,The Rubens,https://open.spotify.com/track/4yUZPM6OfAY1KJik9rsveW,4yUZPM6OfAY1KJik9rsveW,0.248,0.738,158947,0.517,2.27e-05,8,0.468,-5.82,0,0.0321,96.037,4,0.772
8517,Working For It - Bonus Track,ZHU,https://open.spotify.com/track/2HJQcyUpmUuvzS5vBAICIc,2HJQcyUpmUuvzS5vBAICIc,0.0971,0.776,231813,0.715,0.0131,5,0.247,-6.587,0,0.0505,99.951,4,0.502
8518,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,https://open.spotify.com/track/5pfJsMwoRYKampPay8amX0,5pfJsMwoRYKampPay8amX0,0.0916,0.828,292593,0.609,1.21e-06,1,0.291,-4.402,1,0.0694,109.725,4,0.707
8519,Wolfie (feat. Julia Stone),Golden Features,https://open.spotify.com/track/6rKmnzp0nUpHvjLK7FXSnP,6rKmnzp0nUpHvjLK7FXSnP,0.0642,0.599,203637,0.585,0.000207,0,0.0743,-7.284,1,0.0725,119.985,4,0.214
8520,Georgia,Vance Joy,https://open.spotify.com/track/6Fha6tXHkL3r9m9nNqQG8p,6Fha6tXHkL3r9m9nNqQG8p,0.312,0.388,230507,0.66,0.000307,11,0.0943,-7.372,1,0.0308,143.554,4,0.401
8521,Chunky,Bruno Mars,https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI,0mBKv9DkYfQHjdMcw2jdyI,0.0208,0.571,186973,0.539,0.0,5,0.125,-4.446,0,0.116,202.103,4,0.727
8522,You Were Right,RÜFÜS,https://open.spotify.com/track/77lqbary6vt1DSc1MBN6sx,77lqbary6vt1DSc1MBN6sx,0.0138,0.708,239418,0.793,0.00227,5,0.118,-5.426,0,0.0341,122.014,4,0.735
8523,Ocean Drive,Duke Dumont,https://open.spotify.com/track/0k93MXOj0kSXo84SvSDeUz,0k93MXOj0kSXo84SvSDeUz,0.00714,0.689,206320,0.711,0.000499,8,0.135,-5.027,0,0.0455,115.048,4,0.566
8524,Hide Away,Daya,https://open.spotify.com/track/4Z3qm2aWGTJuJKnv3EWwyD,4Z3qm2aWGTJuJKnv3EWwyD,0.218,0.886,192387,0.818,3.46e-06,11,0.0687,-3.649,0,0.0843,95.05,4,0.469
8525,The Nosebleed Section,Hilltop Hoods,https://open.spotify.com/track/4g33kYin7TM4KwlB9ZxIqP,4g33kYin7TM4KwlB9ZxIqP,0.497,0.845,219640,0.829,1.23e-06,10,0.0883,-5.435,0,0.163,97.471,4,0.897
8526,Messiah,M-Phazes,https://open.spotify.com/track/5yRDS8rO2nWrNxcVcsCPl4,5yRDS8rO2nWrNxcVcsCPl4,0.0208,0.554,223543,0.662,0.000365,8,0.131,-8.369,1,0.0667,136.992,4,0.373
8527,Sun Models,ODESZA,https://open.spotify.com/track/7avUYFehb1GscgCncPdBDK,7avUYFehb1GscgCncPdBDK,0.189,0.683,160000,0.481,0.778,8,0.0907,-9.188,0,0.0967,119.995,4,0.493
8528,Anywhere,Dillon Francis,https://open.spotify.com/track/0fMMtO0pOYIGWfbJmrqfVJ,0fMMtO0pOYIGWfbJmrqfVJ,0.0266,0.795,177596,0.642,1.2e-05,8,0.0805,-4.089,1,0.0425,115.009,4,0.608
8529,Throw Myself A Party,Cashmere Cat,https://open.spotify.com/track/5n6PtOoeGzBeKFDeGNozLd,5n6PtOoeGzBeKFDeGNozLd,0.195,0.633,248493,0.655,0.0,8,0.148,-5.131,0,0.0553,136.072,4,0.51
8530,Not Above Love,AlunaGeorge,https://open.spotify.com/track/7k6Wf3BN6m2kCGIAfouMwP,7k6Wf3BN6m2kCGIAfouMwP,0.421,0.737,190347,0.741,0.0,10,0.476,-4.96,1,0.045,96.037,4,0.572
8531,Wavy (feat. Joe Moses),Ty Dolla $ign,https://open.spotify.com/track/70mIuBKGTPrWMwWq9D4F56,70mIuBKGTPrWMwWq9D4F56,0.0898,0.75,187671,0.491,0.0,11,0.109,-8.326,1,0.117,105.008,4,0.711
8532,Notion,Tash Sultana,https://open.spotify.com/track/6NosuXu0gXczpqyYiYzfFd,6NosuXu0gXczpqyYiYzfFd,0.399,0.238,341000,0.415,0.00974,4,0.191,-6.598,0,0.031,182.665,3,0.0739
8533,Fracture,SLUMBERJACK,https://open.spotify.com/track/2Y0W9OqExrVea1xEcCgYcS,2Y0W9OqExrVea1xEcCgYcS,0.0144,0.326,234839,0.832,0.000228,9,0.144,-3.193,0,0.273,185.471,4,0.156
8534,Shelter,Porter Robinson & Madeon,https://open.spotify.com/track/0IFV9VPRBvqpUP52ksLzzE,0IFV9VPRBvqpUP52ksLzzE,0.00293,0.276,218965,0.796,0.0,0,0.184,-4.499,1,0.0579,199.526,4,0.26
8535,Lost,Frank Ocean,https://open.spotify.com/track/4L7jMAP8UcIe309yQmkdcO,4L7jMAP8UcIe309yQmkdcO,0.0251,0.914,234093,0.605,0.00029,10,0.169,-4.91,0,0.222,123.072,4,0.489
8536,Breezeblocks,alt-J,https://open.spotify.com/track/3n69hLUdIsSa1WlRmjMZlW,3n69hLUdIsSa1WlRmjMZlW,0.096,0.616,227080,0.656,0.000879,5,0.205,-7.298,1,0.0344,150.071,4,0.286
8537,Stolen Dance,Milky Chance,https://open.spotify.com/track/6vECYJHxYmm3Ydt3fF01pE,6vECYJHxYmm3Ydt3fF01pE,0.41,0.887,313684,0.584,0.000314,11,0.101,-8.798,1,0.0381,114.016,4,0.677
8538,High - Original Mix,Peking Duk,https://open.spotify.com/track/48ByhmhBjgyWIRzdHDuQMD,48ByhmhBjgyWIRzdHDuQMD,0.00127,0.524,228000,0.798,0.00134,0,0.347,-4.092,0,0.0491,100.1,4,0.357
8539,History,Cosmo's Midnight,https://open.spotify.com/track/1Ba0ucfKPaRzS3AKvX3X3r,1Ba0ucfKPaRzS3AKvX3X3r,0.0271,0.786,208067,0.463,0.0,11,0.185,-10.015,0,0.314,104.959,4,0.451
8540,Khe Sanh - 2011 Remastered,Cold Chisel,https://open.spotify.com/track/0frIZMaQwtdV4Ee8nhB1te,0frIZMaQwtdV4Ee8nhB1te,0.129,0.474,254045,0.918,0.0,7,0.238,-4.21,1,0.177,164.049,4,0.655
8541,Tiny Dancer,Elton John,https://open.spotify.com/track/4BGJSbB5rAcg4pNzD4gfxU,4BGJSbB5rAcg4pNzD4gfxU,0.396,0.415,377093,0.425,0.000407,0,0.143,-11.082,1,0.0278,145.234,4,0.281
8542,Roses,OutKast,https://open.spotify.com/track/6bUNEbXT7HovLW6BgPCBsb,6bUNEbXT7HovLW6BgPCBsb,0.0481,0.751,369573,0.708,1.83e-05,0,0.107,-5.645,1,0.0545,108.97,4,0.509
8543,Friend Like You (feat. Lee Fields),Bliss n Eso,https://open.spotify.com/track/3jLJRMmwwAJCgx4XoIH4LN,3jLJRMmwwAJCgx4XoIH4LN,0.185,0.702,236736,0.73,0.0,3,0.201,-4.334,0,0.0452,124.925,4,0.297
8544,Savage,Paces,https://open.spotify.com/track/6TIgiLQgrTm6sNsgVe8pqX,6TIgiLQgrTm6sNsgVe8pqX,0.0382,0.672,239495,0.606,0.000224,8,0.0347,-5.227,0,0.0414,139.97,4,0.286
8545,Let Me Love You,Dastic,https://open.spotify.com/track/4XDpZleldkujOhnwNvgoMX,4XDpZleldkujOhnwNvgoMX,0.159,0.68,203724,0.795,0.0,5,0.0666,-6.645,1,0.0553,104.019,4,0.486
8546,Beds Are Burning,Midnight Oil,https://open.spotify.com/track/0XHGKdViVybbZKqEZ2tXqV,0XHGKdViVybbZKqEZ2tXqV,0.0129,0.758,254627,0.41,0.000102,0,0.0875,-11.8,1,0.0404,119.197,4,0.34
8547,My Happiness,Powderfinger,https://open.spotify.com/track/251PhjPNakilcDWfUXCo2Y,251PhjPNakilcDWfUXCo2Y,0.00193,0.447,276707,0.809,0.0,0,0.363,-5.431,1,0.0295,85.885,4,0.505
8548,Working Class Man,Jimmy Barnes,https://open.spotify.com/track/6FQ5fUnSBAg5bujBlT62CL,6FQ5fUnSBAg5bujBlT62CL,0.0115,0.376,250147,0.944,3.89e-05,11,0.15,-3.882,1,0.0959,138.322,4,0.397
8549,You're the Voice,John Farnham,https://open.spotify.com/track/721DwsHOeKf7zHRABCR2rh,721DwsHOeKf7zHRABCR2rh,0.393,0.502,300733,0.66,0.000138,10,0.608,-11.852,1,0.0394,85.209,4,0.722
8550,Run To Paradise,Choirboys,https://open.spotify.com/track/6Amt2E3nanH9lhZnas9oOs,6Amt2E3nanH9lhZnas9oOs,0.161,0.698,251587,0.71,0.0828,9,0.0489,-8.569,1,0.0452,138.797,4,0.691
8551,Holy Grail,Hunters & Collectors,https://open.spotify.com/track/5XM7yXTFzTN0PVo9L1bkQS,5XM7yXTFzTN0PVo9L1bkQS,0.125,0.648,230067,0.946,0.0071,1,0.337,-4.214,0,0.0369,100.896,4,0.712
8552,Genghis Khan,Miike Snow,https://open.spotify.com/track/6MDijuuArPJv1vbp7K1x3f,6MDijuuArPJv1vbp7K1x3f,0.04,0.688,212147,0.847,2.81e-06,10,0.598,-3.238,0,0.0508,93.979,4,0.453
8553,Flame Trees - 2011 Remastered,Cold Chisel,https://open.spotify.com/track/1xWkmg9faCFP3Yi9gJZ3fv,1xWkmg9faCFP3Yi9gJZ3fv,0.0256,0.673,264374,0.661,0.0,4,0.0936,-4.417,1,0.0327,120.353,4,0.652
8554,The Horses,Daryl Braithwaite,https://open.spotify.com/track/5z6a02FGoVsXTrJ4GiVNxE,5z6a02FGoVsXTrJ4GiVNxE,0.13,0.707,256107,0.275,0.0,4,0.066,-14.816,1,0.0328,93.99,4,0.195
8555,Holdin On,Flume,https://open.spotify.com/track/1CRFWfZEfLCs7pYDlXFYMJ,1CRFWfZEfLCs7pYDlXFYMJ,0.17,0.43,154414,0.436,0.0,8,0.128,-4.816,1,0.119,90.053,4,0.217
8556,New Sensation,INXS,https://open.spotify.com/track/2bxY1baYlyXNzmjOkFvqId,2bxY1baYlyXNzmjOkFvqId,0.0661,0.68,219813,0.967,1.75e-06,4,0.0808,-2.771,1,0.0664,115.748,4,0.895
8557,Never Tear Us Apart,INXS,https://open.spotify.com/track/1qQSRy9DjrGh3jtsSCU6B1,1qQSRy9DjrGh3jtsSCU6B1,0.0518,0.665,185694,0.686,0.000176,0,0.174,-5.849,1,0.0268,96.848,3,0.275
8558,Ultralight Beam,Kanye West,https://open.spotify.com/track/1eQBEelI2NCy7AUTerX0KS,1eQBEelI2NCy7AUTerX0KS,0.637,0.596,320680,0.393,0.0,8,0.539,-8.714,1,0.383,107.425,4,0.36
8559,Youth,Glass Animals,https://open.spotify.com/track/1LPGwuFgIzbJoShfDdw7MY,1LPGwuFgIzbJoShfDdw7MY,0.112,0.647,230693,0.729,0.0036,9,0.109,-7.789,0,0.0304,96.015,4,0.762
8560,Me and Your Mama,Childish Gambino,https://open.spotify.com/track/4r0GVpjSsKSR1biv4fOoa5,4r0GVpjSsKSR1biv4fOoa5,0.00952,0.557,379227,0.461,0.0405,5,0.0708,-11.796,1,0.0342,117.999,3,0.291
8561,Smoke & Retribution (feat. Vince Staples & Kucka),Flume,https://open.spotify.com/track/4lxy9f7o28AEttUFHXwe9P,4lxy9f7o28AEttUFHXwe9P,0.192,0.747,241224,0.553,0.0,8,0.0987,-7.121,1,0.372,120.853,4,0.443
8562,Say a Prayer For Me,RÜFÜS,https://open.spotify.com/track/0hmY0QQ1VvSdpkBkXI3oOf,0hmY0QQ1VvSdpkBkXI3oOf,0.227,0.821,277324,0.675,0.019,7,0.0765,-6.661,0,0.0709,116.014,4,0.551
8563,World Of Our Love,Client Liaison,https://open.spotify.com/track/0QFGt8iPvogACnuEH4Hmha,0QFGt8iPvogACnuEH4Hmha,0.0318,0.85,270688,0.876,0.000179,0,0.0989,-7.262,1,0.048,117.028,4,0.615
8564,The Opposite of Us,Big Scary,https://open.spotify.com/track/3rO0q1aaGUO6Bnsxp2lpu0,3rO0q1aaGUO6Bnsxp2lpu0,0.286,0.747,262507,0.802,0.00293,7,0.102,-5.768,1,0.035,117.012,4,0.585
8565,Viceroy,Violent Soho,https://open.spotify.com/track/0T3vq52coKx0csg7VO1HOC,0T3vq52coKx0csg7VO1HOC,0.00226,0.687,194413,0.712,0.0002,4,0.0804,-5.609,1,0.0532,124.009,4,0.534
8566,Dang! (feat. Anderson .Paak),Mac Miller,https://open.spotify.com/track/5iUQMwxUPdJBFeGkePtM66,5iUQMwxUPdJBFeGkePtM66,0.00826,0.836,305350,0.67,0.000355,5,0.0837,-6.907,0,0.23,107.018,4,0.556
8567,Our Town,Sticky Fingers,https://open.spotify.com/track/7exsEou9EAHxizbsLzyZ8W,7exsEou9EAHxizbsLzyZ8W,0.00108,0.545,195414,0.813,0.000193,9,0.121,-5.394,1,0.0244,90.012,4,0.628
8568,7,Catfish and the Bottlemen,https://open.spotify.com/track/1MoDk4XDqdX25GXaRfXY2O,1MoDk4XDqdX25GXaRfXY2O,0.000237,0.527,256307,0.715,0.0034,10,0.101,-4.934,1,0.0437,155.102,4,0.3
8569,Pink + White,Frank Ocean,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8,3xKsf9qdS1CyvXSMEid6g8,0.67,0.544,184516,0.552,4.57e-05,9,0.415,-7.45,1,0.0991,159.738,3,0.554
8570,Scott Green,Dune Rats,https://open.spotify.com/track/0Jiw6lq0TldEPKYyFElUDd,0Jiw6lq0TldEPKYyFElUDd,0.000247,0.564,130580,0.92,3.1e-05,0,0.152,-5.967,1,0.182,140.011,4,0.511
8571,Innerbloom - What So Not Remix,RÜFÜS,https://open.spotify.com/track/4RFjprBGnrl9dkAWuVnKJZ,4RFjprBGnrl9dkAWuVnKJZ,0.135,0.437,277200,0.708,6.57e-05,7,0.152,-6.627,0,0.095,137.971,4,0.108
8572,Make Them Wheels Roll,SAFIA,https://open.spotify.com/track/34wyGSk9mbzpLCZ1szMMfD,34wyGSk9mbzpLCZ1szMMfD,0.378,0.729,245666,0.66,0.167,7,0.118,-5.53,0,0.0356,95.029,4,0.458
8573,Surfin',Kid Cudi,https://open.spotify.com/track/3f2k8op0nWDoZM4pXim6wG,3f2k8op0nWDoZM4pXim6wG,0.111,0.811,238387,0.691,0.00483,2,0.181,-7.88,1,0.0452,130.007,4,0.84
8574,Solo,Frank Ocean,https://open.spotify.com/track/35xSkNIXi504fcEwz9USRB,35xSkNIXi504fcEwz9USRB,0.849,0.444,257380,0.287,2.82e-06,5,0.161,-10.631,0,0.0375,124.027,4,0.246
8575,Season 2 Episode 3,Glass Animals,https://open.spotify.com/track/4vcoNCrTtunmJ9q8srpVly,4vcoNCrTtunmJ9q8srpVly,0.537,0.737,243509,0.282,3.93e-05,5,0.233,-7.911,0,0.107,148.001,4,0.679
8576,Life Itself,Glass Animals,https://open.spotify.com/track/32zkKx35Et6A515oZKxDkD,32zkKx35Et6A515oZKxDkD,0.0175,0.71,281407,0.674,0.149,1,0.354,-6.212,1,0.0349,111.993,4,0.575
8577,Come on Mess Me Up,Cub Sport,https://open.spotify.com/track/6lOHJvk1ss3cH42PlxyLvo,6lOHJvk1ss3cH42PlxyLvo,0.0621,0.345,203640,0.593,5.72e-06,4,0.128,-5.568,1,0.0324,149.724,4,0.0392
8578,Think About It,Thundamentals,https://open.spotify.com/track/4ZDhpbB3x4hESa49UCCACS,4ZDhpbB3x4hESa49UCCACS,0.0196,0.69,231653,0.924,0.000639,0,0.105,-3.615,1,0.0416,122.006,4,0.263
8579,Lose It (feat. Vic Mensa),Flume,https://open.spotify.com/track/6TSf6gcUmjDeuxzpXEoOlo,6TSf6gcUmjDeuxzpXEoOlo,0.0876,0.605,225853,0.853,0.0,9,0.214,-2.765,0,0.321,130.027,4,0.61
8580,Be About You,Winston Surfshirt,https://open.spotify.com/track/0tDLcm4PaXUsqJRAkG8MYY,0tDLcm4PaXUsqJRAkG8MYY,0.383,0.763,248591,0.419,0.00169,8,0.0732,-9.916,0,0.0529,92.044,4,0.335
8581,Because I Love You,Montaigne,https://open.spotify.com/track/1RLCci3EUAH9t1spVptRWQ,1RLCci3EUAH9t1spVptRWQ,0.11,0.765,217618,0.833,0.0,0,0.0306,-3.461,1,0.033,118.007,4,0.961
8582,Changes,2Pac,https://open.spotify.com/track/33CdK2WiQfodCIHiXfgoLJ,33CdK2WiQfodCIHiXfgoLJ,0.0409,0.858,268773,0.675,0.0,7,0.321,-6.091,1,0.0926,111.104,4,0.307
8583,Push,Matchbox Twenty,https://open.spotify.com/track/2KVwlelhxKUy8LVV6JypH3,2KVwlelhxKUy8LVV6JypH3,0.0067,0.42,238667,0.672,0.0,6,0.108,-7.902,1,0.027,168.019,4,0.476
8584,Say It - Illenium Remix,Flume,https://open.spotify.com/track/3sBfXJVKKUWyKqEUsrYiNO,3sBfXJVKKUWyKqEUsrYiNO,0.0343,0.482,267200,0.769,0.00498,6,0.0953,-4.473,1,0.0549,149.69,4,0.427
8585,Losing My Religion,R.E.M.,https://open.spotify.com/track/2wVXSc0IrQVodHESUxVUJA,2wVXSc0IrQVodHESUxVUJA,0.174,0.664,268427,0.852,0.0,9,0.1,-4.996,0,0.029,125.632,4,0.807
8586,What You Need,BAYNK,https://open.spotify.com/track/7j1Q7Xx6Ozn5mUJfrqaSjp,7j1Q7Xx6Ozn5mUJfrqaSjp,0.56,0.805,218087,0.658,0.0133,6,0.124,-6.137,1,0.0702,114.972,4,0.305
8587,Next To You - No Way Back Remix,L D R U,https://open.spotify.com/track/7nHz3gRR443FYAvlKJviia,7nHz3gRR443FYAvlKJviia,0.0672,0.395,192980,0.848,0.106,6,0.0837,-5.411,1,0.117,200.0,4,0.638
8588,Notion (Radio Edit),Tash Sultana,https://open.spotify.com/track/7ewsxWh5S6DIY2ySAeuZXS,7ewsxWh5S6DIY2ySAeuZXS,0.401,0.233,248000,0.393,0.0017,4,0.229,-6.593,0,0.0336,60.309,4,0.0734
8589,Jungle (Radio Edit),Tash Sultana,https://open.spotify.com/track/1NIvNSrB824aeBmCHjyFxR,1NIvNSrB824aeBmCHjyFxR,0.178,0.528,236876,0.72,1.03e-06,1,0.0944,-5.544,0,0.0336,146.024,4,0.523
8590,Signals,Nicole Millar,https://open.spotify.com/track/4zEz2gRRcOkPuctHsp4X4C,4zEz2gRRcOkPuctHsp4X4C,0.116,0.571,189328,0.792,0.0,10,0.109,-3.734,0,0.041,99.916,4,0.303
8591,In Your Arms,NERVO,https://open.spotify.com/track/6kL5KS38LCR96cNfbfsb6u,6kL5KS38LCR96cNfbfsb6u,0.00342,0.536,202286,0.842,0.007,7,0.11,-5.548,0,0.0685,140.013,4,0.09
8592,Young And Beautiful,Lana Del Rey,https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9,2nMeu6UenVvwUktBCpLMK9,0.271,0.307,236053,0.425,3.09e-05,11,0.11,-8.924,0,0.0372,108.693,4,0.136
8593,Weekend,Flume,https://open.spotify.com/track/1chxM1pacjjig8DYmaYNM0,1chxM1pacjjig8DYmaYNM0,0.465,0.285,259176,0.358,0.538,1,0.0719,-9.159,0,0.0334,129.439,4,0.047
8594,Private,Vera Blue,https://open.spotify.com/track/7f5GxR7Mr2hqMBBOjSAN0l,7f5GxR7Mr2hqMBBOjSAN0l,0.0139,0.363,149723,0.561,3.15e-06,2,0.158,-8.046,0,0.0611,118.408,4,0.0966
8595,Enough,Flume,https://open.spotify.com/track/1elrRWRsxxN4vdOQXcP7Wz,1elrRWRsxxN4vdOQXcP7Wz,0.0255,0.312,191144,0.796,0.00111,11,0.185,-5.8,1,0.0945,106.221,4,0.28
8596,Depth Charge,Flume,https://open.spotify.com/track/3jdYXYKW66bawC9V7mj5Wy,3jdYXYKW66bawC9V7mj5Wy,0.0494,0.503,308941,0.702,0.422,1,0.274,-5.388,0,0.0858,80.006,4,0.16
8597,Fantastic,Flume,https://open.spotify.com/track/5wGvJfMSrseDdSODu2q5qu,5wGvJfMSrseDdSODu2q5qu,0.186,0.577,244358,0.857,0.0,2,0.155,-4.483,0,0.15,90.034,4,0.549
8598,Light,San Holo,https://open.spotify.com/track/6jq6rcOikCZAmjliAgAmfT,6jq6rcOikCZAmjliAgAmfT,0.0857,0.57,239853,0.763,2.49e-06,1,0.0932,-4.137,1,0.0573,150.088,4,0.43
8599,To Be Free,L D R U,https://open.spotify.com/track/5esMq677iP3YplQImDUYmG,5esMq677iP3YplQImDUYmG,0.00442,0.699,195625,0.826,0.00111,8,0.0928,-4.227,0,0.0567,96.019,4,0.358
8600,You Say When (feat. Marko Penn),Illy,https://open.spotify.com/track/2NjgNtG2oTS3RJsrWxlgnG,2NjgNtG2oTS3RJsrWxlgnG,0.034,0.41,229983,0.551,0.0,0,0.0955,-8.909,1,0.431,193.633,4,0.345
8601,Good Girls,LANY,https://open.spotify.com/track/2kMKmb60xVUIWW2Out8ypz,2kMKmb60xVUIWW2Out8ypz,0.00157,0.709,249379,0.678,0.165,1,0.173,-7.078,1,0.039,117.988,4,0.432
8602,Ubu,Methyl Ethel,https://open.spotify.com/track/3FEBsU1XGqjwkDfMn8utnw,3FEBsU1XGqjwkDfMn8utnw,0.00564,0.677,302787,0.713,0.0604,3,0.112,-8.42,0,0.036,129.99,4,0.845
8603,Set Fire to the Rain,Adele,https://open.spotify.com/track/3CKCZ9pfwAfoMZlMncA1Nc,3CKCZ9pfwAfoMZlMncA1Nc,0.00382,0.61,241693,0.683,1.79e-06,2,0.125,-3.879,0,0.0253,108.003,4,0.466
8604,Purpose,Justin Bieber,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj,3jHCXrZNz8fQEEf4BpWCAj,0.9,0.481,210160,0.285,0.0,0,0.123,-10.848,1,0.0424,130.029,4,0.316
8605,Rumour Has It,Adele,https://open.spotify.com/track/76N7FdzCI9OsiUnzJVLY2m,76N7FdzCI9OsiUnzJVLY2m,0.637,0.618,221427,0.753,0.0,7,0.0905,-5.05,0,0.0451,120.041,4,0.557
8606,I'll Show You,Justin Bieber,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp,747eWJy8c3u09N30NSqSTp,0.05,0.361,199947,0.608,7.96e-05,9,0.183,-6.757,0,0.098,191.812,4,0.0789
8607,The Feeling,Justin Bieber,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61,7vldwy3gdhmPRKWSCi8H61,0.0819,0.525,244907,0.809,1.22e-06,1,0.0971,-6.185,0,0.0619,127.073,4,0.21
